respondent_id,target_week,current_week,weeks_observed,target_date,next_week_income,next_week_direction,current_income,lag_1_income,lag_2_income,lag_3_income,has_lag_2,has_lag_3,rolling_mean_income,rolling_std_income,rolling_min_income,rolling_max_income,rolling_range_income,income_trend_abs,income_trend_pct,last_income_change_abs,last_income_change_pct,previous_direction,is_previous_week_up,is_previous_week_down,is_previous_week_stable,target_month,target_week_of_month,target_quarter,target_is_month_start,target_is_month_end,target_is_payday_period,target_is_weekend,target_is_christmas_year_end,target_is_new_year,gig_type_enc,domisili_code_enc,usia,experience_months_log,hari_kerja_per_minggu,jam_kerja_per_hari,total_jam_seminggu,bps_jasa_weekly,status_income,peak_week,src_fiverr,src_gojek,src_grab,src_instagram,src_langsung,src_shopee,src_tiktok,src_tokopedia,src_upwork,src_whatsapp,ramai_akhir_bulan_gajian,ramai_akhir_pekan,ramai_awal_bulan,ramai_harbolnas_flashsale,ramai_promo_aplikasi,ramai_ramadan_lebaran,fluk_akhir_pekan_hari_libur,fluk_cuaca,fluk_jam_kerja,fluk_jumlah_pesanan_project,fluk_kondisi_fisik,fluk_promo_aplikasi,fluk_rating_ulasan,fluk_tanggal_gajian_akhir_bulan,pref_awal_bulan,pref_harbolnas,pref_payday,pref_promo_aplikasi,pref_ramadan_lebaran,pref_weekend,previous_direction_enc
R0382,2,1,1,2026-05-03 23:10:38,340000.0,Up,75000.0,75000.0,0.0,0.0,0,0,75000.0,0.0,75000.0,75000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,1,0,0,0,2,28,3.5263605246161616,7,6,42,442180.75,2,4,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1
R0382,3,2,2,2026-04-26 23:10:38,295000.0,Down,340000.0,340000.0,75000.0,0.0,1,0,207500.0,132500.0,75000.0,340000.0,265000.0,265000.0,3.533333333333333,265000.0,3.533333333333333,Up,1,0,0,4,4,2,0,1,1,1,0,0,0,2,28,3.5263605246161616,7,6,42,442180.75,2,4,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,2
R0382,4,3,3,2026-04-19 23:10:38,125000.0,Down,295000.0,295000.0,340000.0,75000.0,1,1,236666.66666666666,115782.36288638937,75000.0,340000.0,265000.0,-45000.0,-0.1323529411764706,-45000.0,-0.1323529411764706,Down,0,1,0,4,3,2,0,0,0,1,0,0,0,2,28,3.5263605246161616,7,6,42,442180.75,2,4,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0
R0383,2,1,1,2026-05-04 09:13:44,275000.0,Down,360000.0,360000.0,0.0,0.0,0,0,360000.0,0.0,360000.0,360000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,0,0,0,0,3,22,3.6109179126442243,5,4,20,460955.5,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
R0383,3,2,2,2026-04-27 09:13:44,320000.0,Up,275000.0,275000.0,360000.0,0.0,1,0,317500.0,42500.0,275000.0,360000.0,85000.0,-85000.0,-0.2361111111111111,-85000.0,-0.2361111111111111,Down,0,1,0,4,4,2,0,1,1,0,0,0,0,3,22,3.6109179126442243,5,4,20,460955.5,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
R0383,4,3,3,2026-04-20 09:13:44,300000.0,Down,320000.0,320000.0,275000.0,360000.0,1,1,318333.3333333333,34721.111093332765,275000.0,360000.0,85000.0,45000.0,0.16363636363636364,45000.0,0.16363636363636364,Up,1,0,0,4,3,2,0,0,0,0,0,0,0,3,22,3.6109179126442243,5,4,20,460955.5,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2
R0384,2,1,1,2026-05-04 09:51:46,775000.0,Up,290000.0,290000.0,0.0,0.0,0,0,290000.0,0.0,290000.0,290000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,0,0,0,2,1,26,1.9459101490553132,7,6,42,739240.8333333334,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1
R0384,3,2,2,2026-04-27 09:51:46,350000.0,Down,775000.0,775000.0,290000.0,0.0,1,0,532500.0,242500.0,290000.0,775000.0,485000.0,485000.0,1.6724137931034482,485000.0,1.6724137931034482,Up,1,0,0,4,4,2,0,1,1,0,0,0,2,1,26,1.9459101490553132,7,6,42,739240.8333333334,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
R0384,4,3,3,2026-04-20 09:51:46,300000.0,Down,350000.0,350000.0,775000.0,290000.0,1,1,471666.6666666667,215883.1988728061,290000.0,775000.0,485000.0,-425000.0,-0.5483870967741935,-425000.0,-0.5483870967741935,Down,0,1,0,4,3,2,0,0,0,0,0,0,2,1,26,1.9459101490553132,7,6,42,739240.8333333334,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
R0385,2,1,1,2026-05-04 10:17:33,200000.0,Down,500000.0,500000.0,0.0,0.0,0,0,500000.0,0.0,500000.0,500000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,0,0,0,0,1,24,2.5649493574615367,4,4,16,739240.8333333334,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1
R0385,3,2,2,2026-04-27 10:17:33,320000.0,Up,200000.0,200000.0,500000.0,0.0,1,0,350000.0,150000.0,200000.0,500000.0,300000.0,-300000.0,-0.6,-300000.0,-0.6,Down,0,1,0,4,4,2,0,1,1,0,0,0,0,1,24,2.5649493574615367,4,4,16,739240.8333333334,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0
R0385,4,3,3,2026-04-20 10:17:33,475000.0,Up,320000.0,320000.0,200000.0,500000.0,1,1,340000.0,123288.28005937953,200000.0,500000.0,300000.0,120000.0,0.6,120000.0,0.6,Up,1,0,0,4,3,2,0,0,0,0,0,0,0,1,24,2.5649493574615367,4,4,16,739240.8333333334,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,2
R0386,2,1,1,2026-05-04 10:32:29,350000.0,Up,270000.0,270000.0,0.0,0.0,0,0,270000.0,0.0,270000.0,270000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,0,0,0,0,1,26,2.639057329615259,5,6,30,739240.8333333334,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1
R0386,3,2,2,2026-04-27 10:32:29,400000.0,Up,350000.0,350000.0,270000.0,0.0,1,0,310000.0,40000.0,270000.0,350000.0,80000.0,80000.0,0.2962962962962963,80000.0,0.2962962962962963,Up,1,0,0,4,4,2,0,1,1,0,0,0,0,1,26,2.639057329615259,5,6,30,739240.8333333334,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,2
R0386,4,3,3,2026-04-20 10:32:29,325000.0,Down,400000.0,400000.0,350000.0,270000.0,1,1,340000.0,53541.26134736337,270000.0,400000.0,130000.0,50000.0,0.14285714285714285,50000.0,0.14285714285714285,Up,1,0,0,4,3,2,0,0,0,0,0,0,0,1,26,2.639057329615259,5,6,30,739240.8333333334,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,2
R0387,2,1,1,2026-05-04 12:48:04,280000.0,Down,535000.0,535000.0,0.0,0.0,0,0,535000.0,0.0,535000.0,535000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,0,0,0,2,0,31,0.6931471805599453,3,5,15,518297.0,1,4,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1
R0387,3,2,2,2026-04-27 12:48:04,350000.0,Up,280000.0,280000.0,535000.0,0.0,1,0,407500.0,127500.0,280000.0,535000.0,255000.0,-255000.0,-0.4766355140186916,-255000.0,-0.4766355140186916,Down,0,1,0,4,4,2,0,1,1,0,0,0,2,0,31,0.6931471805599453,3,5,15,518297.0,1,4,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0
R0387,4,3,3,2026-04-20 12:48:04,400000.0,Up,350000.0,350000.0,280000.0,535000.0,1,1,388333.3333333333,107574.26375403284,280000.0,535000.0,255000.0,70000.0,0.25,70000.0,0.25,Up,1,0,0,4,3,2,0,0,0,0,0,0,2,0,31,0.6931471805599453,3,5,15,518297.0,1,4,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,2
R0388,2,1,1,2026-05-04 12:54:04,490000.0,Stable,480000.0,480000.0,0.0,0.0,0,0,480000.0,0.0,480000.0,480000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,0,0,0,0,1,27,1.6094379124341003,6,6,36,739240.8333333334,2,4,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
R0388,3,2,2,2026-04-27 12:54:04,350000.0,Down,490000.0,490000.0,480000.0,0.0,1,0,485000.0,5000.0,480000.0,490000.0,10000.0,10000.0,0.020833333333333332,10000.0,0.020833333333333332,Stable,0,0,1,4,4,2,0,1,1,0,0,0,0,1,27,1.6094379124341003,6,6,36,739240.8333333334,2,4,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
R0388,4,3,3,2026-04-20 12:54:04,450000.0,Up,350000.0,350000.0,490000.0,480000.0,1,1,440000.0,63770.42156569663,350000.0,490000.0,140000.0,-140000.0,-0.2857142857142857,-140000.0,-0.2857142857142857,Down,0,1,0,4,3,2,0,0,0,0,0,0,0,1,27,1.6094379124341003,6,6,36,739240.8333333334,2,4,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
R0389,2,1,1,2026-05-04 12:58:10,700000.0,Stable,675000.0,675000.0,0.0,0.0,0,0,675000.0,0.0,675000.0,675000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,0,0,0,0,5,23,2.1972245773362196,5,4,20,550782.7152777778,2,4,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1
R0389,3,2,2,2026-04-27 12:58:10,875000.0,Up,700000.0,700000.0,675000.0,0.0,1,0,687500.0,12500.0,675000.0,700000.0,25000.0,25000.0,0.037037037037037035,25000.0,0.037037037037037035,Stable,0,0,1,4,4,2,0,1,1,0,0,0,0,5,23,2.1972245773362196,5,4,20,550782.7152777778,2,4,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1
R0389,4,3,3,2026-04-20 12:58:10,825000.0,Down,875000.0,875000.0,700000.0,675000.0,1,1,750000.0,88975.65210026092,675000.0,875000.0,200000.0,175000.0,0.25,175000.0,0.25,Up,1,0,0,4,3,2,0,0,0,0,0,0,0,5,23,2.1972245773362196,5,4,20,550782.7152777778,2,4,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,2
R0390,2,1,1,2026-05-04 13:08:28,665000.0,Down,815000.0,815000.0,0.0,0.0,0,0,815000.0,0.0,815000.0,815000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,0,0,0,0,3,26,0.6931471805599453,5,4,20,460955.5,2,2,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
R0390,3,2,2,2026-04-27 13:08:28,680000.0,Stable,665000.0,665000.0,815000.0,0.0,1,0,740000.0,75000.0,665000.0,815000.0,150000.0,-150000.0,-0.18404907975460122,-150000.0,-0.18404907975460122,Down,0,1,0,4,4,2,0,1,1,0,0,0,0,3,26,0.6931471805599453,5,4,20,460955.5,2,2,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
R0390,4,3,3,2026-04-20 13:08:28,720000.0,Up,680000.0,680000.0,665000.0,815000.0,1,1,720000.0,67453.6878161602,665000.0,815000.0,150000.0,15000.0,0.022556390977443608,15000.0,0.022556390977443608,Stable,0,0,1,4,3,2,0,0,0,0,0,0,0,3,26,0.6931471805599453,5,4,20,460955.5,2,2,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
R0391,2,1,1,2026-05-04 14:25:02,290000.0,Up,25000.0,25000.0,0.0,0.0,0,0,25000.0,0.0,25000.0,25000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,0,0,0,0,0,19,3.4965075614664802,5,5,25,518297.0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1
R0391,3,2,2,2026-04-27 14:25:02,300000.0,Stable,290000.0,290000.0,25000.0,0.0,1,0,157500.0,132500.0,25000.0,290000.0,265000.0,265000.0,10.6,265000.0,10.6,Up,1,0,0,4,4,2,0,1,1,0,0,0,0,0,19,3.4965075614664802,5,5,25,518297.0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,2
R0391,4,3,3,2026-04-20 14:25:02,400000.0,Up,300000.0,300000.0,290000.0,25000.0,1,1,205000.0,127344.67663262044,25000.0,300000.0,275000.0,10000.0,0.034482758620689655,10000.0,0.034482758620689655,Stable,0,0,1,4,3,2,0,0,0,0,0,0,0,0,19,3.4965075614664802,5,5,25,518297.0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1
R0392,2,1,1,2026-05-04 15:12:04,710000.0,Up,540000.0,540000.0,0.0,0.0,0,0,540000.0,0.0,540000.0,540000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,0,0,0,2,7,30,1.0986122886681096,6,10,60,517481.9375,2,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
R0392,3,2,2,2026-04-27 15:12:04,570000.0,Down,710000.0,710000.0,540000.0,0.0,1,0,625000.0,85000.0,540000.0,710000.0,170000.0,170000.0,0.3148148148148148,170000.0,0.3148148148148148,Up,1,0,0,4,4,2,0,1,1,0,0,0,2,7,30,1.0986122886681096,6,10,60,517481.9375,2,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,2
R0392,4,3,3,2026-04-20 15:12:04,25000.0,Down,570000.0,570000.0,710000.0,540000.0,1,1,606666.6666666666,74087.03590297623,540000.0,710000.0,170000.0,-140000.0,-0.19718309859154928,-140000.0,-0.19718309859154928,Down,0,1,0,4,3,2,0,0,0,0,0,0,2,7,30,1.0986122886681096,6,10,60,517481.9375,2,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
R0393,2,1,1,2026-05-04 15:15:25,1273200.0,Up,585000.0,585000.0,0.0,0.0,0,0,585000.0,0.0,585000.0,585000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,0,0,0,0,1,32,3.091042453358316,6,8,48,739240.8333333334,2,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1
R0393,3,2,2,2026-04-27 15:15:25,1350000.0,Up,1273200.0,1273200.0,585000.0,0.0,1,0,929100.0,344100.0,585000.0,1273200.0,688200.0,688200.0,1.1764102564102563,688200.0,1.1764102564102563,Up,1,0,0,4,4,2,0,1,1,0,0,0,0,1,32,3.091042453358316,6,8,48,739240.8333333334,2,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,2
R0393,4,3,3,2026-04-20 15:15:25,1070000.0,Down,1350000.0,1350000.0,1273200.0,585000.0,1,1,1069400.0,343954.5318788517,585000.0,1350000.0,765000.0,76800.0,0.060320452403393024,76800.0,0.060320452403393024,Up,1,0,0,4,3,2,0,0,0,0,0,0,0,1,32,3.091042453358316,6,8,48,739240.8333333334,2,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,2
R0394,2,1,1,2026-05-04 15:49:20,460000.0,Up,395000.0,395000.0,0.0,0.0,0,0,395000.0,0.0,395000.0,395000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,0,0,0,2,7,37,3.091042453358316,5,10,50,517481.9375,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1
R0394,3,2,2,2026-04-27 15:49:20,480000.0,Stable,460000.0,460000.0,395000.0,0.0,1,0,427500.0,32500.0,395000.0,460000.0,65000.0,65000.0,0.16455696202531644,65000.0,0.16455696202531644,Up,1,0,0,4,4,2,0,1,1,0,0,0,2,7,37,3.091042453358316,5,10,50,517481.9375,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,2
R0394,4,3,3,2026-04-20 15:49:20,475000.0,Stable,480000.0,480000.0,460000.0,395000.0,1,1,445000.0,36285.9017617954,395000.0,480000.0,85000.0,20000.0,0.043478260869565216,20000.0,0.043478260869565216,Stable,0,0,1,4,3,2,0,0,0,0,0,0,2,7,37,3.091042453358316,5,10,50,517481.9375,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1
R0395,2,1,1,2026-05-04 16:08:28,440000.0,Up,270000.0,270000.0,0.0,0.0,0,0,270000.0,0.0,270000.0,270000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,0,0,0,0,1,24,3.044522437723423,5,6,30,739240.8333333334,0,3,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1
R0395,3,2,2,2026-04-27 16:08:28,275000.0,Down,440000.0,440000.0,270000.0,0.0,1,0,355000.0,85000.0,270000.0,440000.0,170000.0,170000.0,0.6296296296296297,170000.0,0.6296296296296297,Up,1,0,0,4,4,2,0,1,1,0,0,0,0,1,24,3.044522437723423,5,6,30,739240.8333333334,0,3,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,2
R0395,4,3,3,2026-04-20 16:08:28,500000.0,Up,275000.0,275000.0,440000.0,270000.0,1,1,328333.3333333333,78986.63740715191,270000.0,440000.0,170000.0,-165000.0,-0.375,-165000.0,-0.375,Down,0,1,0,4,3,2,0,0,0,0,0,0,0,1,24,3.044522437723423,5,6,30,739240.8333333334,0,3,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0
R0396,2,1,1,2026-05-04 18:25:23,400000.0,Down,1336200.0,1336200.0,0.0,0.0,0,0,1336200.0,0.0,1336200.0,1336200.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,0,0,0,1,1,34,3.367295829986474,5,11,55,739240.8333333334,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
R0396,3,2,2,2026-04-27 18:25:23,1350000.0,Up,400000.0,400000.0,1336200.0,0.0,1,0,868100.0,468100.0,400000.0,1336200.0,936200.0,-936200.0,-0.700643616225116,-936200.0,-0.700643616225116,Down,0,1,0,4,4,2,0,1,1,0,0,0,1,1,34,3.367295829986474,5,11,55,739240.8333333334,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
R0396,4,3,3,2026-04-20 18:25:23,655000.0,Down,1350000.0,1350000.0,400000.0,1336200.0,1,1,1028733.3333333334,444617.29860883986,400000.0,1350000.0,950000.0,950000.0,2.375,950000.0,2.375,Up,1,0,0,4,3,2,0,0,0,0,0,0,1,1,34,3.367295829986474,5,11,55,739240.8333333334,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2
R0397,2,1,1,2026-05-04 19:32:26,1273200.0,Up,1140000.0,1140000.0,0.0,0.0,0,0,1140000.0,0.0,1140000.0,1140000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,0,0,0,1,1,33,3.1780538303479458,7,10,70,739240.8333333334,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
R0397,3,2,2,2026-04-27 19:32:26,1125000.0,Down,1273200.0,1273200.0,1140000.0,0.0,1,0,1206600.0,66600.0,1140000.0,1273200.0,133200.0,133200.0,0.1168421052631579,133200.0,0.1168421052631579,Up,1,0,0,4,4,2,0,1,1,0,0,0,1,1,33,3.1780538303479458,7,10,70,739240.8333333334,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2
R0397,4,3,3,2026-04-20 19:32:26,695000.0,Down,1125000.0,1125000.0,1273200.0,1140000.0,1,1,1179400.0,66608.70813940172,1125000.0,1273200.0,148200.0,-148200.0,-0.11639962299717248,-148200.0,-0.11639962299717248,Down,0,1,0,4,3,2,0,0,0,0,0,0,1,1,33,3.1780538303479458,7,10,70,739240.8333333334,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
R0398,2,1,1,2026-05-04 20:16:21,530000.0,Down,1090000.0,1090000.0,0.0,0.0,0,0,1090000.0,0.0,1090000.0,1090000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,0,0,0,0,7,23,2.772588722239781,3,8,24,517481.9375,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1
R0398,3,2,2,2026-04-27 20:16:21,1350000.0,Up,530000.0,530000.0,1090000.0,0.0,1,0,810000.0,280000.0,530000.0,1090000.0,560000.0,-560000.0,-0.5137614678899083,-560000.0,-0.5137614678899083,Down,0,1,0,4,4,2,0,1,1,0,0,0,0,7,23,2.772588722239781,3,8,24,517481.9375,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
R0398,4,3,3,2026-04-20 20:16:21,1342800.0,Stable,1350000.0,1350000.0,530000.0,1090000.0,1,1,990000.0,342150.06454283575,530000.0,1350000.0,820000.0,820000.0,1.5471698113207548,820000.0,1.5471698113207548,Up,1,0,0,4,3,2,0,0,0,0,0,0,0,7,23,2.772588722239781,3,8,24,517481.9375,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,2
R0399,2,1,1,2026-05-04 20:35:05,170000.0,Down,240000.0,240000.0,0.0,0.0,0,0,240000.0,0.0,240000.0,240000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,0,0,0,0,6,26,1.0986122886681096,4,2,8,559306.0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
R0399,3,2,2,2026-04-27 20:35:05,205000.0,Up,170000.0,170000.0,240000.0,0.0,1,0,205000.0,35000.0,170000.0,240000.0,70000.0,-70000.0,-0.2916666666666667,-70000.0,-0.2916666666666667,Down,0,1,0,4,4,2,0,1,1,0,0,0,0,6,26,1.0986122886681096,4,2,8,559306.0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
R0399,4,3,3,2026-04-20 20:35:05,325000.0,Up,205000.0,205000.0,170000.0,240000.0,1,1,205000.0,28577.38033247041,170000.0,240000.0,70000.0,35000.0,0.20588235294117646,35000.0,0.20588235294117646,Up,1,0,0,4,3,2,0,0,0,0,0,0,0,6,26,1.0986122886681096,4,2,8,559306.0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,2
R0400,2,1,1,2026-05-04 21:12:31,350000.0,Down,470000.0,470000.0,0.0,0.0,0,0,470000.0,0.0,470000.0,470000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,0,0,0,0,7,21,3.784189633918261,5,6,30,517481.9375,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1
R0400,3,2,2,2026-04-27 21:12:31,495000.0,Up,350000.0,350000.0,470000.0,0.0,1,0,410000.0,60000.0,350000.0,470000.0,120000.0,-120000.0,-0.2553191489361702,-120000.0,-0.2553191489361702,Down,0,1,0,4,4,2,0,1,1,0,0,0,0,7,21,3.784189633918261,5,6,30,517481.9375,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
R0400,4,3,3,2026-04-20 21:12:31,280000.0,Down,495000.0,495000.0,350000.0,470000.0,1,1,438333.3333333333,63289.45848682508,350000.0,495000.0,145000.0,145000.0,0.4142857142857143,145000.0,0.4142857142857143,Up,1,0,0,4,3,2,0,0,0,0,0,0,0,7,21,3.784189633918261,5,6,30,517481.9375,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,2
R0401,2,1,1,2026-05-04 21:21:45,375000.0,Up,310000.0,310000.0,0.0,0.0,0,0,310000.0,0.0,310000.0,310000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,0,0,0,0,0,28,3.5553480614894135,4,5,20,518297.0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
R0401,3,2,2,2026-04-27 21:21:45,360000.0,Stable,375000.0,375000.0,310000.0,0.0,1,0,342500.0,32500.0,310000.0,375000.0,65000.0,65000.0,0.20967741935483872,65000.0,0.20967741935483872,Up,1,0,0,4,4,2,0,1,1,0,0,0,0,0,28,3.5553480614894135,4,5,20,518297.0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2
